CODIGO_PARADA,X,Y,LINEAS,ADYACENTES
3047,578991.230535737,6137695.35017907,141:837:18;141:841:18;142:856:43;142:864:43;142:869:30;142:874:30;144:888:40;60:1483:29;60:2393:29;142:3078:40;142:3080:40;141:3224:18;144:3226:40;526:3369:17;G:3401:37;526:3636:17;526:7329:17,3048
3048,578739.909577241,6137592.82517267,D11:224:23;141:837:19;141:841:19;142:856:44;142:864:44;142:869:31;142:874:31;144:888:41;191:1402:19;60:1483:30;328:1707:18;60:2393:30;142:3078:41;142:3080:41;141:3224:19;144:3226:41;329:3367:18;526:3369:18;329:3399:18;G:3401:38;526:3636:18;526:7329:18;329:7368:18,3049;3050
3049,578503.725647158,6137512.26249166,141:837:20;141:841:20;142:856:45;142:864:45;142:869:32;142:874:32;144:888:42;191:1402:20;60:1483:31;328:1707:19;60:2393:31;142:3078:42;142:3080:42;141:3224:20;144:3226:42;329:3367:19;526:3369:19;329:3399:19;G:3401:39;526:3636:19;526:7329:19;329:7368:19,3888
3050,578029.80421,6137402.92569,D11:224:24;141:837:22;141:841:22;142:856:47;142:864:47;142:869:34;142:874:34;144:888:44;60:1483:33;60:2393:33;142:3078:44;142:3080:44;141:3224:22;144:3226:44;526:3369:21;G:3401:41;526:3636:21;526:7329:21,4882
3051,577601.735430752,6137384.87401749,141:837:24;141:841:24;142:856:49;142:864:49;142:869:36;142:874:36;144:888:46;60:1483:35;60:2393:35;142:3078:46;142:3080:46;141:3224:24;144:3226:46;526:3369:23;G:3401:43;526:3636:23;526:7329:23,3889
3052,577159.22941,6137378.17161,D11:224:26;141:837:26;141:841:26;142:856:51;142:864:51;142:869:38;142:874:38;144:888:48;163:1117:10;60:1483:37;316:1762:15;62:2208:10;60:2393:37;62:2791:10;142:3078:48;142:3080:48;141:3224:26;144:3226:48;163:3267:10;526:3369:25;G:3401:45;526:3636:25;526:7329:25,3053;3055;3861
3053,576847.07773,6137383.49332,141:837:27;141:841:27;142:856:52;142:864:52;142:869:39;142:874:39;144:888:49;163:1117:11;60:1483:38;62:2208:11;60:2393:38;62:2791:11;142:3078:49;142:3080:49;141:3224:27;144:3226:49;163:3267:11;526:3369:26;G:3401:46;526:3636:26;526:7329:26,3054
3054,576653.14201,6137407.76515,141:837:28;141:841:28;142:856:53;142:864:53;142:869:40;142:874:40;144:888:50;163:1117:12;60:1483:39;62:2208:12;60:2393:39;62:2791:12;142:3078:50;142:3080:50;141:3224:28;144:3226:50;163:3267:12;526:3369:27;G:3401:47;526:3636:27;526:7329:27,3055
3055,576435.15022,6137459.50695,D11:224:27;141:837:29;141:841:29;142:856:54;142:864:54;142:869:41;142:874:41;144:888:51;163:1117:13;60:1483:40;62:2208:13;60:2393:40;62:2791:13;142:3078:51;142:3080:51;141:3224:29;144:3226:51;163:3267:13;526:3369:28;G:3401:48;526:3636:28;526:7329:28,2070;3056
3056,576177.027721936,6137508.66747739,427:83:48;D11:224:28;141:837:30;141:841:30;142:856:55;142:864:55;142:869:42;142:874:42;144:888:52;60:1483:41;62:2208:14;427:2358:35;60:2393:41;62:2791:14;142:3078:52;142:3080:52;141:3224:30;144:3226:52;G:3401:49,3057
3057,575822.7189,6137489.54772,427:83:49;D11:224:29;141:837:31;141:841:31;142:856:56;142:864:56;142:869:43;142:874:43;144:888:53;60:1483:42;62:2208:15;427:2358:36;60:2393:42;62:2791:15;142:3078:53;142:3080:53;141:3224:31;144:3226:53;G:3401:50,3058;4439
3058,575554.228596413,6137492.29780753,D11:224:30;142:856:57;142:864:57;142:869:44;142:874:44;60:1483:43;62:2208:16;60:2393:43;62:2791:16;142:3078:54;142:3080:54;G:3401:51,3833;4013
3059,576839.22203,6138016.13758,140:829:12;140:1780:10;140:2178:22,3060
3060,577206.955,6137840.71219,140:829:13;192:1407:21;316:1762:18;140:1780:11;140:2178:23;76:7512:15,3061
3061,577449.20674,6137868.34851,140:829:14;192:1407:22;316:1762:19;140:1780:12;140:2178:24;76:7512:16,3062
3062,577561.48119,6138066.37783,140:829:15;192:1407:23;316:1762:20;140:1780:13;140:2178:25;M-A:7374:29;76:7512:17,3069;3147
3063,577558.943,6138237.16983,140:824:36;140:830:35;192:1418:42;316:1763:48;140:2180:36;76:7513:70,3064
3064,577467.36095,6137928.93218,140:824:37;140:830:36;192:1418:43;316:1763:49;140:2180:37;76:7513:71,3065
3065,577215.32606,6137874.79611,140:824:38;140:830:37;192:1418:44;316:1763:50;140:2180:38;76:7513:72,3066;3863
3066,576999.01552,6137911.99235,140:824:39;140:830:38;140:2180:39;76:7513:73,3863;4874
3067,577727.107606,6138292.93574,494:129:94;495:141:90;143:881:18;185:1332:63;185:1347:65;186:1358:67;191:1391:35;328:1711:54;494:2653:92;494:3303:95;494:3305:93;329:3368:77;329:3400:75;329:7367:90,3068
3068,577869.67049,6138184.60832,494:129:95;495:141:91;143:881:19;185:1332:64;185:1347:66;186:1358:68;191:1391:36;328:1711:55;494:2653:93;494:3303:96;494:3305:94;329:3368:78;329:3400:76;329:7367:91,3069;3431
3069,578041.21125,6138140.25081,494:129:96;495:141:92;140:829:16;143:881:20;185:1332:65;185:1347:67;186:1358:69;140:1780:14;140:2178:26;494:2653:94;494:3303:97;494:3305:95,3070
3070,578259.43377,6138194.19748,494:129:97;495:141:93;140:829:17;143:881:21;185:1332:66;185:1347:68;186:1358:70;140:1780:15;140:2178:27;494:2653:95;494:3303:98;494:3305:96,3071;3465
3071,578417.13978,6138242.66411,494:129:98;495:141:94;140:829:18;143:881:22;140:1780:16;140:2178:28;494:2653:96;494:3303:99;494:3305:97,3072
3072,578562.61368,6138290.65209,494:129:99;495:141:95;140:829:19;143:881:23;140:1780:17;140:2178:29;494:2653:97;494:3303:100;494:3305:98;145:3357:36;145:3635:36,3073
3073,578756.61234,6138340.19967,494:129:100;495:141:96;140:829:20;143:881:24;140:1780:18;140:2178:30;494:2653:98;494:3303:101;494:3305:99;145:3357:37;145:3635:37,3074
3074,578976.25374,6138374.98542,494:129:101;495:141:97;140:829:21;143:881:25;140:1780:19;140:2178:31;494:2653:99;494:3303:102;494:3305:100;145:3357:38;145:3635:38,3075
3075,579309.018900856,6138432.58648828,494:129:102;495:141:98;140:829:22;143:881:26;140:1780:20;140:2178:32;494:2653:100;494:3303:103;494:3305:101;145:3357:39;145:3635:39,3076;3084
3076,579674.38687,6138296.40007,494:129:103;495:141:99;140:829:23;173:1193:43;140:1780:21;140:2178:33;494:2653:101;494:3303:104;494:3305:102,3077
3077,579771.373476914,6138195.34035197,494:129:104;495:141:100;140:829:24;173:1193:44;140:1780:22;140:2178:34;494:2653:102;494:3303:105;494:3305:103,2980
3078,580178.00826,6137975.5946,141:833:27;141:840:32;144:883:27;195:2998:3;195:3009:3;538:3016:3;538:3020:3;141:3223:29;144:3225:29,3017
3079,580336.85964,6137923.10538,538:193:82;538:205:1;195:1428:1;195:1434:118;538:2090:80;538:2091:1;195:7342:123;195:7343:1,3017
3080,580023.637129537,6137931.65735705,494:121:1;495:137:1;494:2652:1;494:3302:1;494:3304:1;M-A:7374:19,3081
3081,579886.605021939,6138094.64251533,494:121:2;495:137:2;140:824:26;140:830:25;173:1199:23;140:2180:26;494:2652:2;494:3302:2;494:3304:2;M-A:7374:20,3082
3082,579705.17438,6138297.7744,494:121:3;495:137:3;140:824:27;140:830:26;173:1199:24;140:2180:27;494:2652:3;494:3302:3;494:3304:3;M-A:7374:21,3083;3138
3083,579555.444095246,6138445.00869953,173:1199:25,3084
3084,579356.84705,6138640.76095,143:881:27;173:1199:26;145:3357:40;145:3635:40,3085
3085,579228.311395547,6138764.82675494,143:881:28;173:1199:27;145:3357:41;145:3635:41,3086
3086,579002.23762,6138985.14897,143:881:29;173:1199:28;145:3357:42;145:3635:42,3087
3087,578855.00852,6139130.80796,143:881:30;173:1199:29;145:3357:43;145:3635:43,3088
3088,578538.80528,6139422.03652,143:881:31;173:1199:30;145:3357:44;145:3635:44,3089
3089,578332.992176933,6139612.79969584,143:881:32;173:1199:31;145:3357:45;145:3635:45,3090
3090,578129.14015,6139791.48127,143:881:33;173:1199:32;145:3357:46;145:3635:46,3091;3521
3091,577901.39683,6139998.99135,173:1199:33;145:3357:47;145:3635:47,3092
3092,577740.65613,6140149.38407,173:1199:34;145:3357:48;145:3635:48,3093
3093,577508.48877,6140368.5715,173:1199:35;145:3357:49;145:3635:49;2:7565:42;2:7589:42;2:7591:42;2:7593:42,3094
3094,577388.689355046,6140483.24441834,173:1199:36;145:3357:50;145:3635:50;2:7565:43;2:7589:43;2:7591:43;2:7593:43,3095
3095,577182.967527005,6140674.55490991,173:1199:37;145:3357:51;145:3635:51;2:7565:44;2:7589:44;2:7591:44;2:7593:44,3096
3096,576950.22125,6140896.33404,173:1199:38;145:3357:52;145:3635:52;2:7565:45;2:7589:45;2:7591:45;2:7593:45,3097
3097,576651.33164,6141179.60214,144:883:49;173:1199:39;144:3225:51;145:3357:53;145:3635:53;2:7565:46;2:7589:46;2:7591:46;2:7593:46,3098
3098,576506.76692,6141318.76043,144:883:50;173:1199:40;144:3225:52;145:3357:54;145:3635:54;2:7565:47;2:7589:47;2:7591:47;2:7593:47,3099;3541
3099,576238.72807,6141569.02134,144:883:51;144:3225:53;145:3357:55;145:3635:55;2:7565:48;2:7589:48;2:7591:48;2:7593:48,3100
3100,576074.096519657,6141722.86847235,144:883:52;173:1199:46;144:3225:54;145:3357:56;145:3635:56;2:7565:49;2:7589:49;2:7591:49;2:7593:49,2337;3101
3101,575827.063924624,6141959.85909197,144:883:53;144:3225:55;145:3357:57;145:3635:57;2:7565:50;2:7589:50;2:7591:50;2:7593:50,3102
3102,575568.60275,6142200.89061,144:883:54;144:3225:56;145:3357:58;145:3635:58;2:7565:51;2:7589:51;2:7591:51;2:7593:51,3911
3103,575143.730751268,6142604.42151294,144:883:56;144:3225:58;145:3357:60;145:3635:60;2:7565:53;2:7589:53;2:7591:53;2:7593:53,3104
3104,574837.695620414,6142908.29537874,144:883:57;144:3225:59;145:3357:61;145:3635:61;2:7565:54;2:7589:54;2:7591:54;2:7593:54,3710;4939
3110,573569.899388294,6144151.97935799,522:184:23;150:1007:47;195:1434:60;522:2426:14;195:2999:40;195:3010:40;195:3082:58;L29:3354:39;145:3358:37;L29:3643:40;L29:7330:39;L29:7332:40;195:7342:60;2:7566:37;2:7590:35;2:7592:49,3111
3111,573766.454992259,6144006.81820803,522:184:24;150:1007:48;195:1434:61;522:2426:15;195:2999:41;195:3010:41;195:3082:59;L29:3354:40;145:3358:38;L29:3643:41;L29:7330:40;L29:7332:41;195:7342:61;2:7566:38;2:7590:36;2:7592:50,3112;3650
3112,574031.76946,6143739.69937,522:184:25;150:1007:49;195:1434:62;522:2426:16;195:2999:42;195:3010:42;195:3082:60;145:3358:39;195:7342:62;2:7566:39;2:7590:37;2:7592:51,3113
3113,574238.160695989,6143488.81117074,522:184:26;150:1007:50;195:1434:63;522:2426:17;195:2999:43;195:3010:43;195:3082:61;145:3358:40;195:7342:63;2:7566:40;2:7590:38;2:7592:52,3114;4240
3114,574503.131790922,6143215.62726863,195:1434:64;195:2999:44;195:3010:44;195:3082:62;145:3358:41;195:7342:64;2:7566:41;2:7590:39;2:7592:53,3115;4435
3115,574765.32035,6142949.41947,145:3358:42;2:7566:42;2:7590:40;2:7592:54,3116
3116,575075.1209,6142644.83451,144:888:6;144:3226:6;145:3358:43;2:7566:43;2:7590:41;2:7592:55,3117
3117,575293.28742,6142436.15547641,144:888:7;144:3226:7;145:3358:44;2:7566:44;2:7590:42;2:7592:56,3118
3118,575505.218612804,6142238.02181077,144:888:8;144:3226:8;145:3358:45;2:7566:45;2:7590:43;2:7592:57,3119
3119,575714.54121,6142033.47515,144:888:9;144:3226:9;145:3358:46;2:7566:46;2:7590:44;2:7592:58,3120
3120,575856.89639,6141899.51145,144:888:10;144:3226:10;145:3358:47;2:7566:47;2:7590:45;2:7592:59,3121;5034
3121,576231.75703,6141545.34837,144:888:12;173:1193:26;144:3226:12;145:3358:49;2:7566:48;2:7590:46;2:7592:60,3122
3122,576487.76079,6141303.89377,144:888:13;173:1193:27;144:3226:13;145:3358:50;2:7566:49;2:7590:47;2:7592:61,3123
3123,576640.092586991,6141161.60719332,144:888:14;173:1193:28;144:3226:14;145:3358:51;2:7566:50;2:7590:48;2:7592:62,3124;3767
3124,576908.51392,6140905.96239,173:1193:29;145:3358:52;79:7547:20;79:7554:20;2:7566:51;2:7590:49;2:7592:63,3125;3471
3125,577084.78738,6140739.7156,173:1193:30;145:3358:53;2:7566:52;2:7590:50;2:7592:64,3126
3126,577302.581619666,6140527.55927797,173:1193:31;145:3358:54;2:7566:53;2:7590:51;2:7592:65,3127;3485
3127,577543.60348,6140304.80412,173:1193:32;145:3358:55,3128
3128,577684.51652,6140172.34532,173:1193:33;145:3358:56,3129
3129,577825.39563,6140038.67714,173:1193:34;145:3358:57,3130
3130,578080.94926,6139806.72303,143:882:5;173:1193:35;145:3358:58,3131
3131,578232.48217,6139669.30269,143:882:6;173:1193:36;145:3358:59,3132
3132,578493.91664,6139433.22135,143:882:7;173:1193:37;145:3358:60,3133
3133,578645.17868,6139296.58361,143:882:8;173:1193:38;145:3358:61,3134
3134,578963.21441,6138994.34673,143:882:9;173:1193:39;145:3358:62,3135
3135,579160.96177,6138799.46812,143:882:10;173:1193:40;145:3358:63,3136
3136,579297.95613,6138667.02338,143:882:11;173:1193:41;145:3358:64,3137;3138
3137,579479.55978,6138487.90644,173:1193:42,3076
3138,579391.19358,6138455.82491,494:121:4;495:137:4;140:824:28;140:830:27;143:882:12;140:2180:28;494:2652:4;494:3302:4;494:3304:4;145:3358:65;M-A:7374:22,3139
3139,579036.679794232,6138399.77659591,494:121:5;495:137:5;140:824:29;140:830:28;143:882:13;140:2180:29;494:2652:5;494:3302:5;494:3304:5;145:3358:66;M-A:7374:23,3140
3140,578802.92779,6138356.50072,494:121:6;495:137:6;140:824:30;140:830:29;143:882:14;140:2180:30;494:2652:6;494:3302:6;494:3304:6;145:3358:67;M-A:7374:24,3141
3141,578602.41998,6138313.80635,494:121:7;495:137:7;140:824:31;140:830:30;143:882:15;140:2180:31;494:2652:7;494:3302:7;494:3304:7;145:3358:68;M-A:7374:25,3142
3142,578453.48817,6138263.31896,494:121:8;495:137:8;140:824:32;140:830:31;143:882:16;140:2180:32;494:2652:8;494:3302:8;494:3304:8;145:3358:69;M-A:7374:26,3143;3464
3143,578305.27985,6138216.61221,494:121:9;495:137:9;140:824:33;140:830:32;143:882:17;185:1330:13;185:1337:13;186:1354:13;140:2180:33;494:2652:9;185:3269:13;494:3302:9;494:3304:9;186:3311:13;M-A:7374:27,3145;6060
3145,577966.978804058,6138172.4197526,494:121:10;495:137:10;140:824:34;140:830:33;143:882:18;185:1330:14;185:1337:14;186:1354:14;191:1402:24;328:1707:23;140:2180:34;494:2652:10;185:3269:14;494:3302:10;494:3304:10;186:3311:14;329:3367:23;329:3399:23;329:7368:23,3146
3146,577748.69319,6138313.742306,494:121:11;495:137:11;140:824:35;140:830:34;143:882:19;185:1330:15;185:1337:15;186:1354:15;191:1402:25;328:1707:24;140:2180:35;494:2652:11;185:3269:15;494:3302:11;494:3304:11;186:3311:15;329:3367:24;329:3399:24;329:7368:24,3063;3147
3147,577529.41841,6138461.35846,494:121:12;495:137:12;143:882:20;185:1330:16;185:1337:16;186:1354:16;191:1402:26;192:1407:24;328:1707:25;316:1762:21;494:2652:12;185:3269:16;494:3302:12;494:3304:12;186:3311:16;329:3367:25;329:3399:25;329:7368:25;M-A:7374:30;76:7512:18,3148
3148,577285.55251,6138615.29996,494:121:13;495:137:13;115:616:24;115:617:20;143:882:21;185:1330:17;185:1337:17;186:1354:17;191:1402:27;192:1407:25;328:1707:26;316:1762:22;L28:2637:1;494:2652:13;185:3269:17;494:3302:13;494:3304:13;186:3311:17;174:3365:17;329:3367:26;174:3391:17;174:3393:17;329:3399:26;329:7368:26;M-A:7374:31;76:7512:19,2191;3149;3794
3149,577211.22326,6138782.56122,115:616:25;115:617:21;185:1330:18;185:1337:18;186:1354:18;192:1407:26;328:1707:27;316:1762:23;L28:2637:2;185:3269:18;186:3311:18;174:3365:18;174:3391:18;174:3393:18;76:7512:20,3150
3150,577351.31665,6139080.88186,115:616:26;115:617:22;185:1330:19;185:1337:19;186:1354:19;192:1407:27;328:1707:28;316:1762:24;L28:2637:3;185:3269:19;186:3311:19;174:3365:19;174:3391:19;174:3393:19;76:7512:21,3151
3151,577463.526102745,6139488.75388843,115:616:27;115:617:23;185:1330:20;185:1337:20;186:1354:20;192:1407:28;328:1707:29;316:1762:25;L28:2637:4;185:3269:20;186:3311:20;174:3365:20;174:3391:20;174:3393:20;76:7512:22,3153;3230;3447;4865
3153,577475.63786,6140002.74185,192:1407:29;328:1707:30;330:1730:21;330:2388:20;L28:2637:5;71:7501:32;2:7565:41;2:7589:41;2:7591:41;2:7593:41,3093;3154
3154,577482.43441,6140335.49121,192:1407:30;328:1707:31;330:1730:22;330:2388:21;L28:2637:6;71:7501:33,3172
3155,577502.808106408,6140831.12977373,192:1407:32;328:1707:33;330:1730:24;330:2388:23;L28:2637:8;71:7501:35,3156
3156,577498.48256,6141239.14562,192:1407:33;328:1707:34;330:1730:25;330:2388:24;L28:2637:9;71:7501:36,3157
3157,577504.98546,6141514.43432,192:1407:34;328:1707:35;330:1730:26;330:2388:25;L28:2637:10;71:7501:37;79:7546:43;79:7553:33,4987
3158,577622.30985,6142169.78989,538:205:23;192:1407:36;328:1707:37;330:1730:28;538:2091:23;330:2388:27;L28:2637:12;538:3016:25;538:3020:25;174:3365:33;174:3391:33;174:3393:33;71:7501:39;79:7546:45;79:7553:35,3159;3577;4853
3159,577715.52676,6142545.58113,192:1407:37;330:1730:29;330:2388:28;71:7501:40,3160
3160,577784.40249,6142817.49188,192:1407:38;330:1730:30;180:1766:43;180:1808:43;330:2388:29;180:2993:33;71:7501:41,3161;4994
3161,577858.31515,6143115.29751,192:1407:39;330:1730:31;330:2388:30;71:7501:42,3162
3162,577924.97945,6143403.54944,192:1407:40;330:1730:32;180:1808:45;330:2388:31;306:3021:65;306:3022:61;306:3272:61;71:7501:43,2705
3163,577855.63946,6143234.45543,192:1418:24;330:1736:23;180:1765:10;306:3021:75;306:3022:71;306:3272:71;71:7503:23,2637;2654;3164
3164,577767.25116,6142878.55272,192:1418:25;330:1736:24;180:1765:11;180:1767:5;180:2994:5;71:7503:24,3165
3165,577701.148416937,6142635.29917824,192:1418:26;330:1736:25;180:1765:12;180:1767:6;180:2994:6;71:7503:25,3166;3547
3166,577634.44441,6142336.13392,192:1418:27;330:1736:26;71:7503:26,3167
3167,577574.41656,6142092.03364,192:1418:28;330:1736:27;71:7503:27;79:7547:13;79:7554:13,3168
3168,577519.05801,6141867.94406,192:1418:29;328:1711:41;330:1736:28;L28:2638:40;71:7503:28;79:7547:14;79:7554:14,3169
3169,577477.46141,6141560.24902,192:1418:30;328:1711:42;330:1736:29;L28:2638:41;71:7503:29;79:7547:15;79:7554:15,3170
3170,577472.4334,6141289.752,192:1418:31;328:1711:43;330:1736:30;L28:2638:42;71:7503:30;79:7547:16;79:7554:16,3171;3778
3171,577465.47694,6140933.521,192:1418:32;328:1711:44;330:1736:31;L28:2638:43;71:7503:31,3173;4345
3172,577488.36197,6140669.20033,192:1407:31;328:1707:32;330:1730:23;330:2388:22;L28:2637:7;71:7501:34,3155
3173,577456.56008,6140452.39726,192:1418:34;328:1711:46;330:1736:33;L28:2638:44;71:7503:33,3485
3174,574225.351560942,6136917.09483543,407:52:59;409:58:77;427:83:55;141:837:37;141:841:37;144:888:59;161:1109:33;427:2358:42;409:3125:75;141:3224:37;144:3226:59,3175
3175,573911.67465,6136889.45871,407:52:60;409:58:78;427:83:56;141:837:38;141:841:38;144:888:60;161:1109:34;427:2358:43;409:3125:76;141:3224:38;144:3226:60,3176;4576
3176,573504.818254339,6136856.51107187,407:52:61;409:58:79;137:811:80;137:819:80;141:837:39;141:841:39;144:888:61;161:1109:35;409:3125:77;141:3224:39;144:3226:61,5033
3177,573407.198284857,6137044.6872747,104:352:6;104:366:1;140:829:3;187:1370:13;188:1382:13;60:1476:1;64:1518:1;180:1766:13;140:1780:1;64:1787:1;180:1808:13;64:2162:6;64:2164:6;140:2178:13;62:2209:2;60:2392:13;187:2396:1;62:2792:13;180:2993:3;CA1:3032:12;104:3060:1;104:3062:6;14:7471:13;21:7488:1;21:7490:1;21:7492:13;21:7495:13;21:7497:1,4189
3178,574147.809984036,6137105.96287837,100:227:5;100:237:5;102:254:3;102:278:8;103:338:5;103:340:5;105:372:3;105:413:8;106:434:8;106:452:5;109:461:3;110:498:5;111:554:8;111:569:3;112:575:8;112:591:5;113:595:5;4:1459:3;D8:1541:12;109:2086:5;103:2390:15;103:2460:8;103:2921:15;4:2955:5;103:2963:8;109:3073:5;106:3296:8;M-B:7376:62;77:7526:3;77:7538:8;77:7626:5,4244
3179,574235.424951659,6137112.91354386,D9:147:12;D11:223:12;104:352:8;104:366:3;140:829:5;187:1370:15;188:1382:15;60:1476:3;64:1518:3;D1:1529:12;180:1766:15;140:1780:3;64:1787:3;180:1808:15;64:2162:8;64:2164:8;140:2178:15;62:2209:4;60:2392:15;187:2396:3;62:2792:15;180:2993:5;CA1:3032:14;104:3060:3;104:3062:8;PB:3148:9;14:7471:15;21:7488:3;21:7490:3;21:7492:15;21:7495:15;21:7497:3;D10:7557:12,3916;4054;4204
3180,575532.455714533,6137629.00045649,D9:147:15;D11:223:15;121:644:18;140:829:8;187:1370:18;188:1382:18;64:1518:6;180:1766:18;140:1780:6;64:1787:6;180:1808:18;64:2162:11;64:2164:11;140:2178:18;187:2396:6;121:2399:7;180:2993:8;CA1:3032:18;14:7471:18;21:7488:6;21:7490:6;21:7492:18;21:7495:18;21:7497:6;D10:7557:15,4005
3181,576233.028036885,6137975.05114583,121:640:21;140:824:41;140:830:40;188:1384:26;D8:1545:42;180:1765:32;180:1767:26;140:2180:41;121:2313:21;121:2398:21;D8:2643:42;180:2994:26;14:7470:20,2194;4009;4010
3182,576591.87011,6138673.73854,100:227:11;100:237:11;102:254:9;102:278:14;103:338:11;103:340:11;105:372:9;105:413:14;106:434:14;106:452:11;109:461:9;110:498:11;111:554:14;111:569:9;112:575:14;112:591:11;113:595:11;4:1459:9;330:1730:15;109:2086:11;330:2388:14;103:2390:21;103:2460:14;103:2921:21;4:2955:11;103:2963:14;109:3073:11;106:3296:14;77:7526:9;77:7538:14;77:7626:11,4729
3183,576903.79097,6139121.60427,546:218:33;100:227:13;100:237:13;102:254:11;102:278:16;103:338:13;103:340:13;105:372:11;105:413:16;106:434:16;106:452:13;109:461:11;110:498:13;111:554:16;111:569:11;112:575:16;112:591:13;113:595:13;4:1459:11;330:1730:17;109:2086:13;330:2388:16;103:2390:23;103:2460:16;103:2921:23;4:2955:13;103:2963:16;109:3073:13;106:3296:16;76:7513:61;77:7526:11;77:7538:16;77:7626:13,3184
3184,577060.63233,6139344.78247,546:218:34;100:227:14;100:237:14;102:254:12;102:278:17;103:338:14;103:340:14;105:372:12;105:413:17;106:434:17;106:452:14;109:461:12;110:498:14;111:554:17;111:569:12;112:575:17;112:591:14;113:595:14;4:1459:12;330:1730:18;109:2086:14;330:2388:17;103:2390:24;103:2460:17;103:2921:24;4:2955:14;103:2963:17;109:3073:14;106:3296:17;76:7513:62;77:7526:12;77:7538:17;77:7626:14,3185
3185,577241.06468,6139557.35163,546:218:35;100:227:15;100:237:15;102:254:13;102:278:18;103:338:15;103:340:15;105:372:13;105:413:18;106:434:18;106:452:15;109:461:13;110:498:15;111:554:18;111:569:13;112:575:18;112:591:15;113:595:15;4:1459:13;330:1730:19;109:2086:15;330:2388:18;103:2390:25;103:2460:18;103:2921:25;4:2955:15;103:2963:18;109:3073:15;106:3296:18;76:7513:63;77:7526:13;77:7538:18;77:7626:15,3186
3186,577377.964,6139655.06508,404:14:27;546:218:36;100:227:16;100:237:16;102:254:14;102:278:19;103:338:16;103:340:16;105:372:14;105:413:19;106:434:19;106:452:16;109:461:14;110:498:16;111:554:19;111:569:14;112:575:19;112:591:16;113:595:16;4:1459:14;330:1730:20;109:2086:16;330:2388:19;103:2390:26;103:2460:19;404:2822:29;103:2921:26;4:2955:16;103:2963:19;109:3073:16;106:3296:19;76:7513:64;77:7526:14;77:7538:19;2:7566:57;2:7590:55;2:7592:69;77:7626:16,3153;3487;4865
3189,578042.04004,6140123.99444,546:218:38;105:372:16;105:413:21;109:461:16;111:554:21;111:569:16;112:575:21;112:591:18;113:595:18;109:2086:18;109:3073:18;77:7526:16;77:7538:21;77:7626:18,3191
3190,578121.24579544,6140177.48537696,404:14:29;100:227:18;100:237:18;102:254:16;102:278:21;103:338:18;103:340:18;106:434:21;106:452:18;110:498:18;115:616:29;115:617:25;4:1459:16;300:1659:31;316:1762:27;300:2065:31;103:2390:28;103:2460:21;404:2822:31;103:2921:28;4:2955:18;103:2963:21;106:3296:21;174:3365:22;174:3391:22;174:3393:22;2:7566:59;2:7590:57;2:7592:71,3192
3191,578205.08662,6140235.95278,546:218:39;105:372:17;105:413:22;109:461:17;111:554:22;111:569:17;112:575:22;112:591:19;113:595:19;109:2086:19;109:3073:19;77:7526:17;77:7538:22;77:7626:19,3193
3192,578313.87529,6140309.51764,404:14:30;100:227:19;100:237:19;102:254:17;102:278:22;103:338:19;103:340:19;106:434:22;106:452:19;110:498:19;115:616:30;115:617:26;4:1459:17;300:1659:32;316:1762:28;300:2065:32;103:2390:29;103:2460:22;404:2822:32;103:2921:29;4:2955:19;103:2963:22;106:3296:22;174:3365:23;174:3391:23;174:3393:23;2:7566:60;2:7590:58;2:7592:72,3029;3030;3194
3193,578438.69512,6140394.83441,546:218:40;105:372:18;105:413:23;109:461:18;111:554:23;111:569:18;112:575:23;112:591:20;113:595:20;109:2086:20;109:3073:20;77:7526:18;77:7538:23;77:7626:20,3195
3194,578520.31616,6140450.61761,404:14:31;405:24:43;405:28:43;100:227:20;100:237:20;102:254:18;102:278:23;103:338:20;103:340:20;106:434:23;106:452:20;110:498:20;115:616:31;115:617:27;4:1459:18;300:1659:33;316:1762:29;300:2065:33;103:2390:30;103:2460:23;404:2822:33;103:2921:30;4:2955:20;103:2963:23;106:3296:23,3196
3195,578608.989,6140511.05823,546:218:41;105:372:19;105:413:24;109:461:19;111:554:24;111:569:19;112:575:24;112:591:21;113:595:21;109:2086:21;109:3073:21;77:7526:19;77:7538:24;77:7626:21,3197
3196,578681.59921,6140559.6174,404:14:32;405:24:44;405:28:44;100:227:21;100:237:21;102:254:19;102:278:24;103:338:21;103:340:21;106:434:24;106:452:21;110:498:21;115:616:32;115:617:28;4:1459:19;300:1659:34;316:1762:30;300:2065:34;103:2390:31;103:2460:24;404:2822:34;103:2921:31;4:2955:21;103:2963:24;106:3296:24,3198
3197,578774.70432,6140623.82591,546:218:42;105:372:20;105:413:25;109:461:20;111:554:25;111:569:20;112:575:25;112:591:22;113:595:22;109:2086:22;109:3073:22;77:7526:20;77:7538:25;77:7626:22,3199
3198,578891.10066,6140703.4316,404:14:33;405:24:45;405:28:45;100:227:22;100:237:22;102:254:20;102:278:25;103:338:22;103:340:22;106:434:25;106:452:22;110:498:22;115:616:33;115:617:29;4:1459:20;300:1659:35;316:1762:31;300:2065:35;103:2390:32;103:2460:25;404:2822:35;103:2921:32;4:2955:22;103:2963:25;103:3072:51;106:3296:25,3200
3199,578960.76428,6140767.82051,546:218:43;105:372:21;105:413:26;109:461:21;111:554:26;111:569:21;112:575:26;112:591:23;113:595:23;109:2086:23;109:3073:23;110:3076:30;77:7526:21;77:7538:26;77:7626:23,3201;3526
